BOOK_ID,last_name,first_name,title,Date,url
2175,Opie,Amelia,Temper Or Domestic Scenes A Tale,1812,"https://archive.org/details/texts?&and[]=Temper%20Or%20Domestic%20Scenes%20A%20Tale&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Opie"""
2176,Opie,Amelia,Valentines Eve,1816,"https://archive.org/details/texts?&and[]=Valentines%20Eve&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Opie"""
2177,Ormsby,Anne,The Soldiers Family Or Guardian Genii A Romance In 4 Vol,1807,"https://archive.org/details/texts?&and[]=The%20Soldiers%20Family%20Or%20Guardian%20Genii%20A%20Romance%20In%204%20Vol&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Ormsby"""
2178,Orred,Meta,Honours Worth Or The Cost Of A Vow A Novel,1878,"https://archive.org/details/texts?&and[]=Honours%20Worth%20Or%20The%20Cost%20Of%20A%20Vow%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Orred"""
2179,Ottley,Thomas,Rustum Khan Or Fourteen Nights Entertainment At The Shah Bhag Or Royal Gardens At Ahmedabad,1831,"https://archive.org/details/texts?&and[]=Rustum%20Khan%20Or%20Fourteen%20Nights%20Entertainment%20At%20The%20Shah%20Bhag%20Or%20Royal%20Gardens%20At%20Ahmedabad&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Ottley"""
2180,Ram,Maria,Ariadnx_ The Story Of A Dream,1877,"https://archive.org/details/texts?&and[]=Ariadnx_%20The%20Story%20Of%20A%20Dream&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Ram"""
2181,Ram,Maria,Follefarine,1872,"https://archive.org/details/texts?&and[]=Follefarine&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Ram"""
2182,Ram,Maria,Friendship A Story,1878,"https://archive.org/details/texts?&and[]=Friendship%20A%20Story&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Ram"""
2183,Ram,Maria,Guilderoy,1886,"https://archive.org/details/texts?&and[]=Guilderoy&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Ram"""
2184,Ram,Maria,In Maremma A Story,1882,"https://archive.org/details/texts?&and[]=In%20Maremma%20A%20Story&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Ram"""
2185,Ram,Maria,Moths A Novel,1880,"https://archive.org/details/texts?&and[]=Moths%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Ram"""
2186,Ram,Maria,Princess Napraxine,1884,"https://archive.org/details/texts?&and[]=Princess%20Napraxine&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Ram"""
2187,Ram,Maria,Puck His Vicissitudes Adventures Observations Conclusions Friendships And Philosophies,1870,"https://archive.org/details/texts?&and[]=Puck%20His%20Vicissitudes%20Adventures%20Observations%20Conclusions%20Friendships%20And%20Philosophies&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Ram"""
2188,Ram,Maria,Signa A Story,1875,"https://archive.org/details/texts?&and[]=Signa%20A%20Story&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Ram"""
2189,Ram,Maria,Strathmore A Romance,1865,"https://archive.org/details/texts?&and[]=Strathmore%20A%20Romance&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Ram"""
2190,Ram,Maria,Syrlin,1890,"https://archive.org/details/texts?&and[]=Syrlin&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Ram"""
2191,Ram,Maria,The Tower Of Taddeo,1892,"https://archive.org/details/texts?&and[]=The%20Tower%20Of%20Taddeo&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Ram"""
2192,Ram,Maria,Tricotrin The Story Of A Waif And Stray,1869,"https://archive.org/details/texts?&and[]=Tricotrin%20The%20Story%20Of%20A%20Waif%20And%20Stray&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Ram"""
2193,Ram,Maria,Under Two Flags A Story Of The Household And The Desert,1867,"https://archive.org/details/texts?&and[]=Under%20Two%20Flags%20A%20Story%20Of%20The%20Household%20And%20The%20Desert&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Ram"""
2194,Owen,Emily,Raised To The Peerage A Novel,1859,"https://archive.org/details/texts?&and[]=Raised%20To%20The%20Peerage%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Owen"""
2195,Hamilton,Page,The Lady Resident A Novel,1880,"https://archive.org/details/texts?&and[]=The%20Lady%20Resident%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Hamilton"""
2196,Palgrave,William,Hermann Agha An Eastern Narrative,1872,"https://archive.org/details/texts?&and[]=Hermann%20Agha%20An%20Eastern%20Narrative&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Palgrave"""
2197,Palmer,Alicia,The Sons Of Altringham A Novel,1811,"https://archive.org/details/texts?&and[]=The%20Sons%20Of%20Altringham%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Palmer"""
2198,Palmer,John,Like Master Like Man A Novel,1811,"https://archive.org/details/texts?&and[]=Like%20Master%20Like%20Man%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Palmer"""
2199,Palmer,Alicia,The Daughters Of Isenberg A Bavarian Romance,1810,"https://archive.org/details/texts?&and[]=The%20Daughters%20Of%20Isenberg%20A%20Bavarian%20Romance&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Palmer"""
2200,Panton,Jane,A Tangled Chain,1887,"https://archive.org/details/texts?&and[]=A%20Tangled%20Chain&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Panton"""
2201,Panton,Jane,Having And Holding A Story Of Country Life,1890,"https://archive.org/details/texts?&and[]=Having%20And%20Holding%20A%20Story%20Of%20Country%20Life&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Panton"""
2202,Pardoe,Julia,A Lifestruggle,1859,"https://archive.org/details/texts?&and[]=A%20Lifestruggle&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Pardoe"""
2203,Pardoe,Julia,The Hungarian Castle,1842,"https://archive.org/details/texts?&and[]=The%20Hungarian%20Castle&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Pardoe"""
2204,Pardoe,Julia,The Mardens And The Daventrys Tales,1835,"https://archive.org/details/texts?&and[]=The%20Mardens%20And%20The%20Daventrys%20Tales&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Pardoe"""
2205,Pardoe,Julia,The Poor Relation A Novel,1858,"https://archive.org/details/texts?&and[]=The%20Poor%20Relation%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Pardoe"""
2206,Pardoe,Julia,The Romance Of The Harem,1839,"https://archive.org/details/texts?&and[]=The%20Romance%20Of%20The%20Harem&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Pardoe"""
2207,Parker,Emma,Aretas A Novel,1813,"https://archive.org/details/texts?&and[]=Aretas%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Parker"""
2208,Parker,Emma,The Guerrilla Chief A Novel,1815,"https://archive.org/details/texts?&and[]=The%20Guerrilla%20Chief%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Parker"""
2209,Parker,Emma,Virginia Or The Peace Of Amiens A Novel,1811,"https://archive.org/details/texts?&and[]=Virginia%20Or%20The%20Peace%20Of%20Amiens%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Parker"""
2210,Parker,Hastings,Bentley Priory,1859,"https://archive.org/details/texts?&and[]=Bentley%20Priory&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Parker"""
2211,Parkman,Francis,Vassall Morton A Novel,1856,"https://archive.org/details/texts?&and[]=Vassall%20Morton%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Parkman"""
2212,Parr,Louisa,Adam And Eve,1880,"https://archive.org/details/texts?&and[]=Adam%20And%20Eve&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Parr"""
2213,Pater,Walter,Marius The Epicurean His Sensations And Ideas,1885,"https://archive.org/details/texts?&and[]=Marius%20The%20Epicurean%20His%20Sensations%20And%20Ideas&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Pater"""
2214,Patmore,Peter,Chatsworth Or The Romance Of A Week,1844,"https://archive.org/details/texts?&and[]=Chatsworth%20Or%20The%20Romance%20Of%20A%20Week&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Patmore"""
2215,Paton,Andrew,The Mamelukes A Romance Of Life In Grand Cairo,1851,"https://archive.org/details/texts?&and[]=The%20Mamelukes%20A%20Romance%20Of%20Life%20In%20Grand%20Cairo&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Paton"""
2216,Paulding,James,Childe Roeliffs Pilgrimage A Travelling Legend,1832,"https://archive.org/details/texts?&and[]=Childe%20Roeliffs%20Pilgrimage%20A%20Travelling%20Legend&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Paulding"""
2217,Paulding,James,Chronicles Of The City Of Gotham,1830,"https://archive.org/details/texts?&and[]=Chronicles%20Of%20The%20City%20Of%20Gotham&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Paulding"""
2218,Paulding,James,John Bull In America Or The New Munchause,1825,"https://archive.org/details/texts?&and[]=John%20Bull%20In%20America%20Or%20The%20New%20Munchause&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Paulding"""
2219,Paulding,James,Selim The Benefactor Of Mankind,1832,"https://archive.org/details/texts?&and[]=Selim%20The%20Benefactor%20Of%20Mankind&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Paulding"""
2220,Paulding,James,Tales Of The Good Woman,1829,"https://archive.org/details/texts?&and[]=Tales%20Of%20The%20Good%20Woman&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Paulding"""
2221,Paulding,James,The Book Of Saint Nicholas,1836,"https://archive.org/details/texts?&and[]=The%20Book%20Of%20Saint%20Nicholas&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Paulding"""
2222,Paulding,James,The Merry Tales Of The Three Wise Men Of Gotham,1826,"https://archive.org/details/texts?&and[]=The%20Merry%20Tales%20Of%20The%20Three%20Wise%20Men%20Of%20Gotham&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Paulding"""
2223,Paulding,James,The New Mirror For Travellers And Guide To The Springs,1828,"https://archive.org/details/texts?&and[]=The%20New%20Mirror%20For%20Travellers%20And%20Guide%20To%20The%20Springs&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Paulding"""
2224,Paulding,James,The Old Continental Or The Price Of Liberty,1846,"https://archive.org/details/texts?&and[]=The%20Old%20Continental%20Or%20The%20Price%20Of%20Liberty&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Paulding"""
2225,Paull,Margaret,Still Waters,1857,"https://archive.org/details/texts?&and[]=Still%20Waters&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Paull"""
2226,Payn,James,A Modern Dick Whittington Or A Patron Of Letters,1892,"https://archive.org/details/texts?&and[]=A%20Modern%20Dick%20Whittington%20Or%20A%20Patron%20Of%20Letters&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Payn"""
2227,Payn,James,A Prince Of The Blood A Novel,1888,"https://archive.org/details/texts?&and[]=A%20Prince%20Of%20The%20Blood%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Payn"""
2228,Payn,James,A Stumble On The Threshold,1892,"https://archive.org/details/texts?&and[]=A%20Stumble%20On%20The%20Threshold&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Payn"""
2229,Payn,James,At Her Mercy A Novel,1874,"https://archive.org/details/texts?&and[]=At%20Her%20Mercy%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Payn"""
2230,Payn,James,Blondel Parva,1868,"https://archive.org/details/texts?&and[]=Blondel%20Parva&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Payn"""
2231,Payn,James,By Proxy,1878,"https://archive.org/details/texts?&and[]=By%20Proxy&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Payn"""
2233,Payn,James,Cecils Tryst A Novel,1872,"https://archive.org/details/texts?&and[]=Cecils%20Tryst%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Payn"""
2234,Payn,James,Fallen Fortunes A Novel,1876,"https://archive.org/details/texts?&and[]=Fallen%20Fortunes%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Payn"""
2235,Payn,James,For Cash Only A Novel,1882,"https://archive.org/details/texts?&and[]=For%20Cash%20Only%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Payn"""
2236,Payn,James,Halves A Novel,1876,"https://archive.org/details/texts?&and[]=Halves%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Payn"""
2237,Payn,James,Kit A Memory,1883,"https://archive.org/details/texts?&and[]=Kit%20A%20Memory&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Payn"""
2238,Payn,James,Less Black Than Were Painted,1878,"https://archive.org/details/texts?&and[]=Less%20Black%20Than%20Were%20Painted&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Payn"""
2239,Payn,James,Mirk Abbey,1866,"https://archive.org/details/texts?&and[]=Mirk%20Abbey&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Payn"""
2240,Payn,James,The Best Of Husbands,1874,"https://archive.org/details/texts?&and[]=The%20Best%20Of%20Husbands&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Payn"""
2241,Payn,James,The Burnt Million,1890,"https://archive.org/details/texts?&and[]=The%20Burnt%20Million&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Payn"""
2242,Payn,James,The Canons Ward,1884,"https://archive.org/details/texts?&and[]=The%20Canons%20Ward&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Payn"""
2243,Payn,James,The Clyffards Of Clyffe,1866,"https://archive.org/details/texts?&and[]=The%20Clyffards%20Of%20Clyffe&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Payn"""
2244,Payn,James,The Heir Of The Ages,1866,"https://archive.org/details/texts?&and[]=The%20Heir%20Of%20The%20Ages&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Payn"""
2245,Payn,James,The Talk Of The Town,1885,"https://archive.org/details/texts?&and[]=The%20Talk%20Of%20The%20Town&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Payn"""
2246,Payn,James,Thicker Than Water,1883,"https://archive.org/details/texts?&and[]=Thicker%20Than%20Water&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Payn"""
2247,Payn,James,Under One Roof An Episode In A Family History,1879,"https://archive.org/details/texts?&and[]=Under%20One%20Roof%20An%20Episode%20In%20A%20Family%20History&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Payn"""
2248,Payn,James,Walters Word A Novel,1875,"https://archive.org/details/texts?&and[]=Walters%20Word%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Payn"""
2249,Payn,James,What He Cost Her,1877,"https://archive.org/details/texts?&and[]=What%20He%20Cost%20Her&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Payn"""
2250,Peacock,Edward,Ralf Skirlaugh The Lincolnshire Squire A Novel,1870,"https://archive.org/details/texts?&and[]=Ralf%20Skirlaugh%20The%20Lincolnshire%20Squire%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Peacock"""
2251,Peacock,Thomas,Crotchet Castle,1831,"https://archive.org/details/texts?&and[]=Crotchet%20Castle&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Peacock"""
2252,Peacock,Thomas,Melincourt,1817,"https://archive.org/details/texts?&and[]=Melincourt&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Peacock"""
2253,Peacock,Thomas,Nightmare Abbey,1818,"https://archive.org/details/texts?&and[]=Nightmare%20Abbey&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Peacock"""
2254,Peake,Richard,Cartouche The Celebrated French Robber,1844,"https://archive.org/details/texts?&and[]=Cartouche%20The%20Celebrated%20French%20Robber&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Peake"""
2255,Peard,Frances,Pauls Sister,1889,"https://archive.org/details/texts?&and[]=Pauls%20Sister&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Peard"""
2256,Peard,Frances,The Swing Of The Pendulum,1894,"https://archive.org/details/texts?&and[]=The%20Swing%20Of%20The%20Pendulum&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Peard"""
2257,Peart,Emily,Maude Maynard,1876,"https://archive.org/details/texts?&and[]=Maude%20Maynard&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Peart"""
2258,Peck,Frances,Vaga Or A View Of Nature A Novel,1815,"https://archive.org/details/texts?&and[]=Vaga%20Or%20A%20View%20Of%20Nature%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Peck"""
2259,Peel,Augustus,Honesty Is The Best Policy A Novel,1860,"https://archive.org/details/texts?&and[]=Honesty%20Is%20The%20Best%20Policy%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Peel"""
2260,Peile,Walter,West Of Swardham A Novel,1885,"https://archive.org/details/texts?&and[]=West%20Of%20Swardham%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Peile"""
2261,Pemberton,,The Worlds Furniture A Novel,1861,"https://archive.org/details/texts?&and[]=The%20Worlds%20Furniture%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Pemberton"""
2262,Pemberton,,Will Is The Cause Of Woe A Novel,1878,"https://archive.org/details/texts?&and[]=Will%20Is%20The%20Cause%20Of%20Woe%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Pemberton"""
2263,Pemberton,Thomas,A Very Old Question A Novel,1877,"https://archive.org/details/texts?&and[]=A%20Very%20Old%20Question%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Pemberton"""
2264,Peregrine,Peter,Matilda Montfort A Romantic Novel In 4 Vol,1809,"https://archive.org/details/texts?&and[]=Matilda%20Montfort%20A%20Romantic%20Novel%20In%204%20Vol&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Peregrine"""
2265,Philips,Francis,A Lucky Young Woman A Novel,1886,"https://archive.org/details/texts?&and[]=A%20Lucky%20Young%20Woman%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Philips"""
2266,Philips,Francis,Mrs Bouverie,1894,"https://archive.org/details/texts?&and[]=Mrs%20Bouverie&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Philips"""
2267,Philips,Francis,The Dean And His Daughter,1887,"https://archive.org/details/texts?&and[]=The%20Dean%20And%20His%20Daughter&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Philips"""
2268,Phillips,Charles,The Cream Of A Life,1863,"https://archive.org/details/texts?&and[]=The%20Cream%20Of%20A%20Life&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Phillips"""
2269,Phillips,Samuel,Caleb Stukely,1854,"https://archive.org/details/texts?&and[]=Caleb%20Stukely&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Phillips"""
2270,Phillpotts,Eden,Some Everyday Folks,1894,"https://archive.org/details/texts?&and[]=Some%20Everyday%20Folks&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Phillpotts"""
2271,Phillpotts,Mary,Janets Choice,1872,"https://archive.org/details/texts?&and[]=Janets%20Choice&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Phillpotts"""
2272,Picken,Andrew,The Black Watch,1834,"https://archive.org/details/texts?&and[]=The%20Black%20Watch&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Picken"""
2273,Picken,Andrew,The Dominies Legacy,1830,"https://archive.org/details/texts?&and[]=The%20Dominies%20Legacy&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Picken"""
2274,Pickering,Ellen,The Fright,1839,"https://archive.org/details/texts?&and[]=The%20Fright&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Pickering"""
2275,Pickering,Ellen,The Heiress A Novel,1833,"https://archive.org/details/texts?&and[]=The%20Heiress%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Pickering"""
2276,Pickering,Ellen,The Merchants Daughter,1836,"https://archive.org/details/texts?&and[]=The%20Merchants%20Daughter&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Pickering"""
2277,Pickering,Ellen,The Squire,1837,"https://archive.org/details/texts?&and[]=The%20Squire&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Pickering"""
2278,Pickering,Ellen,Who Shall Be Heir,1840,"https://archive.org/details/texts?&and[]=Who%20Shall%20Be%20Heir&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Pickering"""
2279,Pickering,Anna,A Life Awry A Novel,1893,"https://archive.org/details/texts?&and[]=A%20Life%20Awry%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Pickering"""
2280,Pigott,Harriet,The Pride Of Ancestry Or Who Is She A Novel,1804,"https://archive.org/details/texts?&and[]=The%20Pride%20Of%20Ancestry%20Or%20Who%20Is%20She%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Pigott"""
2281,Pinchard,,Mystery And Confidence A Tale,1814,"https://archive.org/details/texts?&and[]=Mystery%20And%20Confidence%20A%20Tale&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Pinchard"""
